Target,Process,File,Tag,Occurrences,Category
Human,Ex02,ex02_writer0038.bpmn,sourceRef,3,Connecting Objects
Human,Ex02,ex02_writer0041.bpmn,outgoing,9,Connecting Objects
Human,Ex02,ex02_writer0041.bpmn,incoming,9,Connecting Objects
Human,Ex02,ex02_writer0041.bpmn,sequenceFlow,9,Connecting Objects
Human,Ex02,ex02_writer0041.bpmn,targetRef,2,Connecting Objects
Human,Ex02,ex02_writer0041.bpmn,sourceRef,1,Connecting Objects
Human,Ex02,ex02_writer0042.bpmn,incoming,9,Connecting Objects
Human,Ex02,ex02_writer0042.bpmn,outgoing,9,Connecting Objects
Human,Ex02,ex02_writer0042.bpmn,sequenceFlow,9,Connecting Objects
Human,Ex02,ex02_writer0042.bpmn,targetRef,9,Connecting Objects
Human,Ex02,ex02_writer0042.bpmn,sourceRef,5,Connecting Objects
Human,Ex02,ex02_writer0043.bpmn,outgoing,13,Connecting Objects
Human,Ex02,ex02_writer0043.bpmn,incoming,13,Connecting Objects
Human,Ex02,ex02_writer0043.bpmn,sequenceFlow,13,Connecting Objects
Human,Ex02,ex02_writer0043.bpmn,targetRef,3,Connecting Objects
Human,Ex02,ex02_writer0043.bpmn,sourceRef,1,Connecting Objects
Human,Ex02,ex02_writer0044.bpmn,incoming,7,Connecting Objects
Human,Ex02,ex02_writer0044.bpmn,outgoing,7,Connecting Objects
Human,Ex02,ex02_writer0044.bpmn,targetRef,7,Connecting Objects
Human,Ex02,ex02_writer0044.bpmn,sequenceFlow,7,Connecting Objects
Human,Ex02,ex02_writer0044.bpmn,sourceRef,4,Connecting Objects
Human,Ex02,ex02_writer0045.bpmn,targetRef,12,Connecting Objects
Human,Ex02,ex02_writer0045.bpmn,outgoing,9,Connecting Objects
Human,Ex02,ex02_writer0045.bpmn,incoming,9,Connecting Objects
Human,Ex02,ex02_writer0045.bpmn,sequenceFlow,9,Connecting Objects
Human,Ex02,ex02_writer0045.bpmn,sourceRef,6,Connecting Objects
Human,Ex02,ex02_writer0047.bpmn,incoming,11,Connecting Objects
Human,Ex02,ex02_writer0047.bpmn,outgoing,11,Connecting Objects
Human,Ex02,ex02_writer0047.bpmn,sequenceFlow,11,Connecting Objects
Human,Ex02,ex02_writer0047.bpmn,targetRef,7,Connecting Objects
Human,Ex02,ex02_writer0047.bpmn,sourceRef,4,Connecting Objects
Human,Ex02,ex02_writer0048.bpmn,outgoing,9,Connecting Objects
Human,Ex02,ex02_writer0048.bpmn,incoming,9,Connecting Objects
Human,Ex02,ex02_writer0048.bpmn,sequenceFlow,9,Connecting Objects
Human,Ex02,ex02_writer0050.bpmn,targetRef,9,Connecting Objects
Human,Ex02,ex02_writer0050.bpmn,outgoing,7,Connecting Objects
Human,Ex02,ex02_writer0050.bpmn,incoming,7,Connecting Objects
Human,Ex02,ex02_writer0050.bpmn,sequenceFlow,7,Connecting Objects
Human,Ex02,ex02_writer0050.bpmn,sourceRef,5,Connecting Objects
Human,Ex02,ex02_writer0051.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex02,ex02_writer0051.bpmn,incoming,12,Connecting Objects
Human,Ex02,ex02_writer0051.bpmn,outgoing,12,Connecting Objects
Human,Ex02,ex02_writer0051.bpmn,targetRef,10,Connecting Objects
Human,Ex02,ex02_writer0051.bpmn,sourceRef,6,Connecting Objects
Human,Ex02,ex02_writer0053.bpmn,outgoing,7,Connecting Objects
Human,Ex02,ex02_writer0053.bpmn,incoming,7,Connecting Objects
Human,Ex02,ex02_writer0053.bpmn,sequenceFlow,7,Connecting Objects
Human,Ex02,ex02_writer0053.bpmn,targetRef,4,Connecting Objects
Human,Ex02,ex02_writer0053.bpmn,sourceRef,2,Connecting Objects
Human,Ex02,ex02_writer0054.bpmn,incoming,7,Connecting Objects
Human,Ex02,ex02_writer0054.bpmn,outgoing,7,Connecting Objects
Human,Ex02,ex02_writer0054.bpmn,targetRef,7,Connecting Objects
Human,Ex02,ex02_writer0054.bpmn,sequenceFlow,7,Connecting Objects
Human,Ex02,ex02_writer0054.bpmn,sourceRef,2,Connecting Objects
Human,Ex02,ex02_writer0056.bpmn,incoming,9,Connecting Objects
Human,Ex02,ex02_writer0056.bpmn,outgoing,9,Connecting Objects
Human,Ex02,ex02_writer0056.bpmn,sequenceFlow,9,Connecting Objects
Human,Ex02,ex02_writer0057.bpmn,outgoing,8,Connecting Objects
Human,Ex02,ex02_writer0057.bpmn,incoming,8,Connecting Objects
Human,Ex02,ex02_writer0057.bpmn,sequenceFlow,8,Connecting Objects
Human,Ex02,ex02_writer0057.bpmn,targetRef,4,Connecting Objects
Human,Ex02,ex02_writer0057.bpmn,sourceRef,2,Connecting Objects
Human,Ex02,ex02_writer0058.bpmn,outgoing,9,Connecting Objects
Human,Ex02,ex02_writer0058.bpmn,incoming,9,Connecting Objects
Human,Ex02,ex02_writer0058.bpmn,sequenceFlow,9,Connecting Objects
Human,Ex02,ex02_writer0058.bpmn,targetRef,4,Connecting Objects
Human,Ex02,ex02_writer0058.bpmn,sourceRef,1,Connecting Objects
Human,Ex02,ex02_writer0059.bpmn,targetRef,12,Connecting Objects
Human,Ex02,ex02_writer0059.bpmn,incoming,10,Connecting Objects
Human,Ex02,ex02_writer0059.bpmn,outgoing,10,Connecting Objects
Human,Ex02,ex02_writer0059.bpmn,sourceRef,10,Connecting Objects
Human,Ex02,ex02_writer0059.bpmn,sequenceFlow,10,Connecting Objects
Human,Ex02,ex02_writer0061.bpmn,incoming,8,Connecting Objects
Human,Ex02,ex02_writer0061.bpmn,outgoing,8,Connecting Objects
Human,Ex02,ex02_writer0061.bpmn,sequenceFlow,8,Connecting Objects
Human,Ex02,ex02_writer0061.bpmn,targetRef,4,Connecting Objects
Human,Ex02,ex02_writer0061.bpmn,sourceRef,1,Connecting Objects
Human,Ex02,ex02_writer0063.bpmn,incoming,7,Connecting Objects
Human,Ex02,ex02_writer0063.bpmn,outgoing,7,Connecting Objects
Human,Ex02,ex02_writer0063.bpmn,targetRef,7,Connecting Objects
Human,Ex02,ex02_writer0063.bpmn,sequenceFlow,7,Connecting Objects
Human,Ex02,ex02_writer0063.bpmn,sourceRef,4,Connecting Objects
Human,Ex02,ex02_writer0064.bpmn,incoming,6,Connecting Objects
Human,Ex02,ex02_writer0064.bpmn,outgoing,6,Connecting Objects
Human,Ex02,ex02_writer0064.bpmn,sequenceFlow,6,Connecting Objects
Human,Ex02,ex02_writer0064.bpmn,targetRef,5,Connecting Objects
Human,Ex02,ex02_writer0064.bpmn,sourceRef,2,Connecting Objects
Human,Ex02,ex02_writer0065.bpmn,outgoing,6,Connecting Objects
Human,Ex02,ex02_writer0065.bpmn,incoming,6,Connecting Objects
Human,Ex02,ex02_writer0065.bpmn,targetRef,6,Connecting Objects
Human,Ex02,ex02_writer0065.bpmn,sequenceFlow,6,Connecting Objects
Human,Ex02,ex02_writer0065.bpmn,sourceRef,3,Connecting Objects
Human,Ex02,ex02_writer0066.bpmn,incoming,9,Connecting Objects
Human,Ex02,ex02_writer0066.bpmn,outgoing,9,Connecting Objects
Human,Ex02,ex02_writer0066.bpmn,sequenceFlow,9,Connecting Objects
Human,Ex02,ex02_writer0067.bpmn,outgoing,15,Connecting Objects
Human,Ex02,ex02_writer0067.bpmn,incoming,15,Connecting Objects
Human,Ex02,ex02_writer0067.bpmn,sequenceFlow,15,Connecting Objects
Human,Ex02,ex02_writer0067.bpmn,targetRef,5,Connecting Objects
Human,Ex02,ex02_writer0067.bpmn,sourceRef,2,Connecting Objects
Human,Ex02,ex02_writer0068.bpmn,incoming,12,Connecting Objects
Human,Ex02,ex02_writer0068.bpmn,outgoing,12,Connecting Objects
Human,Ex02,ex02_writer0068.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex02,ex02_writer0068.bpmn,targetRef,7,Connecting Objects
Human,Ex02,ex02_writer0068.bpmn,sourceRef,5,Connecting Objects
Human,Ex02,ex02_writer0070.bpmn,incoming,9,Connecting Objects
Human,Ex02,ex02_writer0070.bpmn,outgoing,9,Connecting Objects
Human,Ex02,ex02_writer0070.bpmn,sequenceFlow,9,Connecting Objects
Human,Ex02,ex02_writer0070.bpmn,targetRef,7,Connecting Objects
Human,Ex02,ex02_writer0070.bpmn,sourceRef,4,Connecting Objects
Human,Ex02,ex02_writer0073.bpmn,incoming,12,Connecting Objects
Human,Ex02,ex02_writer0073.bpmn,outgoing,12,Connecting Objects
Human,Ex02,ex02_writer0073.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex02,ex02_writer0073.bpmn,targetRef,10,Connecting Objects
Human,Ex02,ex02_writer0073.bpmn,sourceRef,5,Connecting Objects
Human,Ex02,ex02_writer0075.bpmn,sequenceFlow,10,Connecting Objects
Human,Ex02,ex02_writer0075.bpmn,incoming,10,Connecting Objects
Human,Ex02,ex02_writer0075.bpmn,outgoing,10,Connecting Objects
Human,Ex02,ex02_writer0075.bpmn,targetRef,4,Connecting Objects
Human,Ex02,ex02_writer0075.bpmn,sourceRef,1,Connecting Objects
Human,Ex02,ex02_writer0076.bpmn,outgoing,9,Connecting Objects
Human,Ex02,ex02_writer0076.bpmn,incoming,9,Connecting Objects
Human,Ex02,ex02_writer0076.bpmn,sequenceFlow,9,Connecting Objects
Human,Ex02,ex02_writer0076.bpmn,targetRef,1,Connecting Objects
Human,Ex02,ex02_writer0077.bpmn,outgoing,7,Connecting Objects
Human,Ex02,ex02_writer0077.bpmn,incoming,7,Connecting Objects
Human,Ex02,ex02_writer0077.bpmn,sequenceFlow,7,Connecting Objects
Human,Ex02,ex02_writer0077.bpmn,targetRef,4,Connecting Objects
Human,Ex02,ex02_writer0077.bpmn,sourceRef,3,Connecting Objects
Human,Ex02,ex02_writer0078.bpmn,sequenceFlow,10,Connecting Objects
Human,Ex02,ex02_writer0078.bpmn,incoming,10,Connecting Objects
Human,Ex02,ex02_writer0078.bpmn,outgoing,10,Connecting Objects
Human,Ex02,ex02_writer0079.bpmn,incoming,9,Connecting Objects
Human,Ex02,ex02_writer0079.bpmn,outgoing,9,Connecting Objects
Human,Ex02,ex02_writer0079.bpmn,sequenceFlow,9,Connecting Objects
Human,Ex02,ex02_writer0080.bpmn,incoming,6,Connecting Objects
Human,Ex02,ex02_writer0080.bpmn,outgoing,6,Connecting Objects
Human,Ex02,ex02_writer0080.bpmn,sequenceFlow,6,Connecting Objects
Human,Ex02,ex02_writer0080.bpmn,targetRef,2,Connecting Objects
Human,Ex02,ex02_writer0080.bpmn,sourceRef,1,Connecting Objects
Human,Ex02,ex02_writer0081.bpmn,sequenceFlow,14,Connecting Objects
Human,Ex02,ex02_writer0081.bpmn,incoming,14,Connecting Objects
Human,Ex02,ex02_writer0081.bpmn,outgoing,14,Connecting Objects
Human,Ex02,ex02_writer0081.bpmn,targetRef,8,Connecting Objects
Human,Ex02,ex02_writer0081.bpmn,sourceRef,6,Connecting Objects
Human,Ex02,ex02_writer0084.bpmn,incoming,9,Connecting Objects
Human,Ex02,ex02_writer0084.bpmn,outgoing,9,Connecting Objects
Human,Ex02,ex02_writer0084.bpmn,sequenceFlow,9,Connecting Objects
Human,Ex02,ex02_writer0084.bpmn,targetRef,8,Connecting Objects
Human,Ex02,ex02_writer0084.bpmn,sourceRef,5,Connecting Objects
Human,Ex02,ex02_writer0085.bpmn,targetRef,16,Connecting Objects
Human,Ex02,ex02_writer0085.bpmn,outgoing,11,Connecting Objects
Human,Ex02,ex02_writer0085.bpmn,incoming,11,Connecting Objects
Human,Ex02,ex02_writer0085.bpmn,sequenceFlow,11,Connecting Objects
Human,Ex02,ex02_writer0085.bpmn,sourceRef,9,Connecting Objects
Human,Ex02,ex02_writer0088.bpmn,sequenceFlow,8,Connecting Objects
Human,Ex02,ex02_writer0088.bpmn,incoming,8,Connecting Objects
Human,Ex02,ex02_writer0088.bpmn,outgoing,8,Connecting Objects
Human,Ex02,ex02_writer0088.bpmn,targetRef,8,Connecting Objects
Human,Ex02,ex02_writer0088.bpmn,sourceRef,4,Connecting Objects
Human,Ex02,ex02_writer0089.bpmn,incoming,6,Connecting Objects
Human,Ex02,ex02_writer0089.bpmn,outgoing,6,Connecting Objects
Human,Ex02,ex02_writer0089.bpmn,sequenceFlow,6,Connecting Objects
Human,Ex02,ex02_writer0089.bpmn,targetRef,5,Connecting Objects
Human,Ex02,ex02_writer0089.bpmn,sourceRef,3,Connecting Objects
Human,Ex02,ex02_writer0093.bpmn,outgoing,12,Connecting Objects
Human,Ex02,ex02_writer0093.bpmn,incoming,12,Connecting Objects
Human,Ex02,ex02_writer0093.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex02,ex02_writer0093.bpmn,targetRef,1,Connecting Objects
Human,Ex02,ex02_writer0094.bpmn,outgoing,7,Connecting Objects
Human,Ex02,ex02_writer0094.bpmn,incoming,7,Connecting Objects
Human,Ex02,ex02_writer0094.bpmn,sequenceFlow,7,Connecting Objects
Human,Ex02,ex02_writer0094.bpmn,targetRef,2,Connecting Objects
Human,Ex02,ex02_writer0094.bpmn,sourceRef,1,Connecting Objects
Human,Ex02,ex02_writer0096.bpmn,incoming,9,Connecting Objects
Human,Ex02,ex02_writer0096.bpmn,outgoing,9,Connecting Objects
Human,Ex02,ex02_writer0096.bpmn,sequenceFlow,9,Connecting Objects
Human,Ex02,ex02_writer0096.bpmn,targetRef,8,Connecting Objects
Human,Ex02,ex02_writer0096.bpmn,sourceRef,3,Connecting Objects
Human,Ex02,ex02_writer0097.bpmn,outgoing,12,Connecting Objects
Human,Ex02,ex02_writer0097.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex02,ex02_writer0097.bpmn,incoming,12,Connecting Objects
Human,Ex02,ex02_writer0097.bpmn,targetRef,12,Connecting Objects
Human,Ex02,ex02_writer0097.bpmn,sourceRef,8,Connecting Objects
Human,Ex02,ex02_writer0100.bpmn,targetRef,12,Connecting Objects
Human,Ex02,ex02_writer0100.bpmn,incoming,8,Connecting Objects
Human,Ex02,ex02_writer0100.bpmn,outgoing,8,Connecting Objects
Human,Ex02,ex02_writer0100.bpmn,sequenceFlow,8,Connecting Objects
Human,Ex02,ex02_writer0100.bpmn,sourceRef,7,Connecting Objects
Human,Ex02,ex02_writer0102.bpmn,outgoing,12,Connecting Objects
Human,Ex02,ex02_writer0102.bpmn,incoming,12,Connecting Objects
Human,Ex02,ex02_writer0102.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex02,ex02_writer0102.bpmn,targetRef,4,Connecting Objects
Human,Ex02,ex02_writer0102.bpmn,sourceRef,3,Connecting Objects
Human,Ex02,ex02_writer0103.bpmn,targetRef,10,Connecting Objects
Human,Ex02,ex02_writer0103.bpmn,incoming,7,Connecting Objects
Human,Ex02,ex02_writer0103.bpmn,outgoing,7,Connecting Objects
Human,Ex02,ex02_writer0103.bpmn,sequenceFlow,7,Connecting Objects
Human,Ex02,ex02_writer0103.bpmn,sourceRef,6,Connecting Objects
Human,Ex02,ex02_writer0104.bpmn,targetRef,13,Connecting Objects
Human,Ex02,ex02_writer0104.bpmn,incoming,12,Connecting Objects
Human,Ex02,ex02_writer0104.bpmn,outgoing,12,Connecting Objects
Human,Ex02,ex02_writer0104.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex02,ex02_writer0104.bpmn,sourceRef,7,Connecting Objects
Human,Ex02,ex02_writer0105.bpmn,incoming,8,Connecting Objects
Human,Ex02,ex02_writer0105.bpmn,outgoing,8,Connecting Objects
Human,Ex02,ex02_writer0105.bpmn,sequenceFlow,8,Connecting Objects
Human,Ex02,ex02_writer0105.bpmn,targetRef,6,Connecting Objects
Human,Ex02,ex02_writer0105.bpmn,sourceRef,3,Connecting Objects
Human,Ex02,ex02_writer0001.bpmn,task,5,Flow Objects
Human,Ex02,ex02_writer0001.bpmn,endEvent,1,Flow Objects
Human,Ex02,ex02_writer0001.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex02,ex02_writer0001.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0002.bpmn,task,5,Flow Objects
Human,Ex02,ex02_writer0002.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex02,ex02_writer0002.bpmn,endEvent,1,Flow Objects
Human,Ex02,ex02_writer0002.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0005.bpmn,task,8,Flow Objects
Human,Ex02,ex02_writer0005.bpmn,exclusiveGateway,2,Flow Objects
Human,Ex02,ex02_writer0005.bpmn,endEvent,1,Flow Objects
Human,Ex02,ex02_writer0005.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0006.bpmn,task,5,Flow Objects
Human,Ex02,ex02_writer0006.bpmn,endEvent,2,Flow Objects
Human,Ex02,ex02_writer0006.bpmn,parallelGateway,2,Flow Objects
Human,Ex02,ex02_writer0006.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex02,ex02_writer0006.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0008.bpmn,task,3,Flow Objects
Human,Ex02,ex02_writer0008.bpmn,exclusiveGateway,2,Flow Objects
Human,Ex02,ex02_writer0008.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0008.bpmn,endEvent,1,Flow Objects
Human,Ex02,ex02_writer0013.bpmn,task,4,Flow Objects
Human,Ex02,ex02_writer0013.bpmn,exclusiveGateway,2,Flow Objects
Human,Ex02,ex02_writer0013.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0013.bpmn,endEvent,1,Flow Objects
Human,Ex02,ex02_writer0014.bpmn,task,5,Flow Objects
Human,Ex02,ex02_writer0014.bpmn,exclusiveGateway,2,Flow Objects
Human,Ex02,ex02_writer0014.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0014.bpmn,endEvent,1,Flow Objects
Human,Ex02,ex02_writer0015.bpmn,task,4,Flow Objects
Human,Ex02,ex02_writer0015.bpmn,exclusiveGateway,2,Flow Objects
Human,Ex02,ex02_writer0015.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0016.bpmn,task,3,Flow Objects
Human,Ex02,ex02_writer0016.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0016.bpmn,endEvent,1,Flow Objects
Human,Ex02,ex02_writer0016.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex02,ex02_writer0017.bpmn,task,8,Flow Objects
Human,Ex02,ex02_writer0017.bpmn,exclusiveGateway,2,Flow Objects
Human,Ex02,ex02_writer0017.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0017.bpmn,endEvent,1,Flow Objects
Human,Ex02,ex02_writer0019.bpmn,task,5,Flow Objects
Human,Ex02,ex02_writer0019.bpmn,endEvent,1,Flow Objects
Human,Ex02,ex02_writer0019.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0019.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex02,ex02_writer0020.bpmn,task,6,Flow Objects
Human,Ex02,ex02_writer0020.bpmn,parallelGateway,2,Flow Objects
Human,Ex02,ex02_writer0020.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex02,ex02_writer0020.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0020.bpmn,subProcess,1,Flow Objects
Human,Ex02,ex02_writer0020.bpmn,endEvent,1,Flow Objects
Human,Ex02,ex02_writer0021.bpmn,task,4,Flow Objects
Human,Ex02,ex02_writer0021.bpmn,parallelGateway,2,Flow Objects
Human,Ex02,ex02_writer0021.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0021.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex02,ex02_writer0021.bpmn,endEvent,1,Flow Objects
Human,Ex02,ex02_writer0024.bpmn,task,4,Flow Objects
Human,Ex02,ex02_writer0024.bpmn,exclusiveGateway,2,Flow Objects
Human,Ex02,ex02_writer0024.bpmn,endEvent,1,Flow Objects
Human,Ex02,ex02_writer0024.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0025.bpmn,task,7,Flow Objects
Human,Ex02,ex02_writer0025.bpmn,exclusiveGateway,2,Flow Objects
Human,Ex02,ex02_writer0025.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0025.bpmn,endEvent,1,Flow Objects
Human,Ex02,ex02_writer0025.bpmn,callActivity,1,Flow Objects
Human,Ex02,ex02_writer0026.bpmn,task,4,Flow Objects
Human,Ex02,ex02_writer0026.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex02,ex02_writer0026.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0026.bpmn,endEvent,1,Flow Objects
Human,Ex02,ex02_writer0027.bpmn,task,3,Flow Objects
Human,Ex02,ex02_writer0027.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0027.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex02,ex02_writer0028.bpmn,task,4,Flow Objects
Human,Ex02,ex02_writer0028.bpmn,parallelGateway,2,Flow Objects
Human,Ex02,ex02_writer0028.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0028.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex02,ex02_writer0028.bpmn,endEvent,1,Flow Objects
Human,Ex02,ex02_writer0028.bpmn,association,1,Flow Objects
Human,Ex02,ex02_writer0030.bpmn,task,6,Flow Objects
Human,Ex02,ex02_writer0030.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0030.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex02,ex02_writer0030.bpmn,endEvent,1,Flow Objects
Human,Ex02,ex02_writer0031.bpmn,task,7,Flow Objects
Human,Ex02,ex02_writer0031.bpmn,parallelGateway,2,Flow Objects
Human,Ex02,ex02_writer0031.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0031.bpmn,endEvent,1,Flow Objects
Human,Ex02,ex02_writer0031.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex02,ex02_writer0033.bpmn,task,4,Flow Objects
Human,Ex02,ex02_writer0033.bpmn,exclusiveGateway,2,Flow Objects
Human,Ex02,ex02_writer0033.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0034.bpmn,task,4,Flow Objects
Human,Ex02,ex02_writer0034.bpmn,exclusiveGateway,2,Flow Objects
Human,Ex02,ex02_writer0034.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0034.bpmn,endEvent,1,Flow Objects
Human,Ex02,ex02_writer0035.bpmn,task,4,Flow Objects
Human,Ex02,ex02_writer0035.bpmn,parallelGateway,2,Flow Objects
Human,Ex02,ex02_writer0035.bpmn,exclusiveGateway,2,Flow Objects
Human,Ex02,ex02_writer0035.bpmn,endEvent,1,Flow Objects
Human,Ex02,ex02_writer0035.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0036.bpmn,task,4,Flow Objects
Human,Ex02,ex02_writer0036.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex02,ex02_writer0036.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0036.bpmn,subProcess,1,Flow Objects
Human,Ex02,ex02_writer0036.bpmn,endEvent,1,Flow Objects
Human,Ex02,ex02_writer0038.bpmn,task,6,Flow Objects
Human,Ex02,ex02_writer0038.bpmn,exclusiveGateway,2,Flow Objects
Human,Ex02,ex02_writer0038.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0038.bpmn,endEvent,1,Flow Objects
Human,Ex02,ex02_writer0041.bpmn,task,5,Flow Objects
Human,Ex02,ex02_writer0041.bpmn,exclusiveGateway,2,Flow Objects
Human,Ex02,ex02_writer0041.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0041.bpmn,endEvent,1,Flow Objects
Human,Ex02,ex02_writer0042.bpmn,task,6,Flow Objects
Human,Ex02,ex02_writer0042.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0042.bpmn,endEvent,1,Flow Objects
Human,Ex02,ex02_writer0042.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex02,ex02_writer0043.bpmn,task,4,Flow Objects
Human,Ex02,ex02_writer0043.bpmn,parallelGateway,2,Flow Objects
Human,Ex02,ex02_writer0043.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0043.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex02,ex02_writer0043.bpmn,endEvent,1,Flow Objects
Human,Ex02,ex02_writer0044.bpmn,task,5,Flow Objects
Human,Ex02,ex02_writer0044.bpmn,endEvent,1,Flow Objects
Human,Ex02,ex02_writer0044.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0044.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex02,ex02_writer0045.bpmn,task,7,Flow Objects
Human,Ex02,ex02_writer0045.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0045.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex02,ex02_writer0045.bpmn,endEvent,1,Flow Objects
Human,Ex02,ex02_writer0047.bpmn,task,6,Flow Objects
Human,Ex02,ex02_writer0047.bpmn,parallelGateway,2,Flow Objects
Human,Ex02,ex02_writer0047.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0047.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex02,ex02_writer0048.bpmn,task,4,Flow Objects
Human,Ex02,ex02_writer0048.bpmn,endEvent,3,Flow Objects
Human,Ex02,ex02_writer0048.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0048.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex02,ex02_writer0050.bpmn,task,4,Flow Objects
Human,Ex02,ex02_writer0050.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0050.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex02,ex02_writer0050.bpmn,endEvent,1,Flow Objects
Human,Ex02,ex02_writer0051.bpmn,task,6,Flow Objects
Human,Ex02,ex02_writer0051.bpmn,parallelGateway,2,Flow Objects
Human,Ex02,ex02_writer0051.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex02,ex02_writer0051.bpmn,endEvent,1,Flow Objects
Human,Ex02,ex02_writer0051.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0053.bpmn,task,4,Flow Objects
Human,Ex02,ex02_writer0053.bpmn,exclusiveGateway,2,Flow Objects
Human,Ex02,ex02_writer0053.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0054.bpmn,task,5,Flow Objects
Human,Ex02,ex02_writer0054.bpmn,endEvent,1,Flow Objects
Human,Ex02,ex02_writer0054.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0054.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex02,ex02_writer0056.bpmn,task,5,Flow Objects
Human,Ex02,ex02_writer0056.bpmn,exclusiveGateway,2,Flow Objects
Human,Ex02,ex02_writer0056.bpmn,endEvent,1,Flow Objects
Human,Ex02,ex02_writer0056.bpmn,startEvent,1,Flow Objects
Human,Ex02,ex02_writer0057.bpmn,task,6,Flow Objects
